 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity,source_file
9,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0010-0294,582,41.679,10.438,1013.649,296.631,1013.644,297.404,1001,278,25,33,0.792,24257.0,24257.0,1.369,0.73,0.925,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
10,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0011-0307,848,66.225,25.039,1149.642,306.756,1149.724,306.457,1137,283,24,49,0.697,56159.0,56159.0,2.222,0.45,0.921,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
11,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0012-0313,588,41.432,9.861,972.988,313.116,973.06,313.511,961,295,23,36,0.796,24362.0,24362.0,1.576,0.635,0.936,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
12,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0013-0318,674,58.418,22.985,297.718,319.343,297.931,319.32,281,300,30,36,0.731,39374.0,39374.0,1.562,0.64,0.9,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
13,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0015-0317,510,67.48,26.956,552.749,317.622,552.859,318.079,541,300,21,35,0.775,34415.0,34415.0,1.752,0.571,0.915,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
14,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0017-0324,458,62.496,22.011,397.29,324.509,397.516,324.374,387,310,21,28,0.877,28623.0,28623.0,1.446,0.691,0.947,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
15,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0018-0329,782,44.656,21.21,48.997,329.632,49.219,329.902,31,314,37,31,0.854,34921.0,34921.0,1.473,0.679,0.948,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
16,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0019-0330,432,71.722,30.886,527.822,331.28,527.85,330.99,517,314,20,33,0.753,30984.0,30984.0,1.717,0.582,0.923,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
17,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0020-0331,463,63.259,25.172,1066.437,331.208,1066.012,331.52,1054,316,23,30,0.818,29289.0,29289.0,1.465,0.682,0.925,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
18,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0021-0335,412,68.002,24.025,502.791,335.386,502.591,335.487,493,321,19,29,0.867,28017.0,28017.0,1.527,0.655,0.941,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
19,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0022-0338,435,52.609,11.481,878.498,338.013,878.54,338.19,866,325,24,26,0.677,22885.0,22885.0,1.069,0.936,0.876,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
20,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0023-0338,409,56.381,15.115,1036.62,339.038,1036.685,339.268,1026,325,23,26,0.843,23060.0,23060.0,1.197,0.835,0.918,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
21,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0024-0340,440,47.359,12.758,239.1,340.966,239.296,341.462,227,327,24,27,0.87,20838.0,20838.0,1.413,0.708,0.937,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
22,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0025-0342,643,67.717,19.605,715.394,341.24,715.237,341.197,695,328,42,28,0.643,43542.0,43542.0,2.116,0.473,0.87,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
23,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0026-0347,630,50.133,24.409,118.917,348.468,119.528,349.324,106,331,27,33,0.87,31584.0,31584.0,1.502,0.666,0.947,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
24,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0027-0354,528,51.343,17.389,207.176,352.536,207.493,352.786,195,338,25,32,0.819,27109.0,27109.0,1.397,0.716,0.921,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
25,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0028-0362,581,86.761,27.568,787.886,359.863,787.781,359.867,773,345,33,35,0.575,50408.0,50408.0,1.334,0.749,0.763,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
26,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0029-0365,438,64.543,17.638,613.541,366.313,613.304,366.972,603,349,20,32,0.757,28270.0,28270.0,1.791,0.558,0.91,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
27,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0030-0365,383,70.525,19.896,386.573,366.108,386.512,366.353,377,352,20,27,0.877,27011.0,27011.0,1.391,0.719,0.938,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
28,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0031-0377,875,86.958,30.234,759.118,379.532,758.807,380.219,745,353,31,49,0.524,76088.0,76088.0,1.768,0.566,0.797,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
29,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0032-0373,624,72.072,22.32,358.921,372.704,359.339,373.214,346,354,25,38,0.644,44973.0,44973.0,1.616,0.619,0.836,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
30,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0033-0366,489,66.329,21.739,928.645,367.06,928.067,367.013,914,355,31,22,0.829,32435.0,32435.0,1.541,0.649,0.924,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
31,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0034-0375,671,57.982,24.077,166.51,373.499,166.388,373.354,153,358,28,34,0.834,38906.0,38906.0,1.386,0.722,0.939,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
32,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0035-0373,389,67.147,19.361,886.775,373.31,886.811,373.481,874,362,27,22,0.797,26120.0,26120.0,1.571,0.637,0.895,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
33,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0036-0387,428,78.528,26.811,595.818,387.78,596.073,387.534,583,376,27,23,0.864,33610.0,33610.0,1.454,0.688,0.937,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
34,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0037-0393,609,76.897,24.473,529.651,393.984,529.783,394.752,509,378,37,31,0.484,46830.0,46830.0,1.261,0.793,0.739,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
35,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0038-0397,481,59.225,16.005,290.409,397.883,290.371,398.031,279,381,22,32,0.448,28487.0,28487.0,1.675,0.597,0.839,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
36,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0039-0414,855,94.413,27.975,404.509,414.589,404.226,414.456,390,390,30,48,0.603,80723.0,80723.0,1.972,0.507,0.835,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
37,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0040-0406,696,73.004,20.884,448.494,408.154,447.175,407.717,431,393,40,27,0.666,50811.0,50811.0,2.031,0.492,0.878,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
38,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0041-0404,393,81.56,30.767,730.505,403.866,730.384,403.771,718,393,24,22,0.886,32053.0,32053.0,1.175,0.851,0.933,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
39,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0042-0406,266,54.376,15.434,315.274,406.613,314.952,406.546,307,395,16,22,0.905,14464.0,14464.0,1.367,0.731,0.94,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
40,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0043-0415,530,56.553,11.123,1170.794,414.843,1170.993,414.26,1159,399,23,33,0.823,29973.0,29973.0,1.465,0.683,0.925,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
41,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0044-0431,801,66.061,25.714,502.172,428.28,502.448,425.817,491,403,26,56,0.503,52915.0,52915.0,2.565,0.39,0.788,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
42,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0045-0431,1013,69.518,20.656,805.901,430.287,805.421,429.045,787,406,37,51,0.582,70422.0,70422.0,2.348,0.426,0.849,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
43,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0046-0427,314,53.035,13.946,851.742,427.217,851.837,427.064,841,417,22,20,0.857,16653.0,16653.0,1.18,0.847,0.914,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
44,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0047-0434,367,60.038,16.871,635.012,434.159,634.951,434.01,624,424,23,21,0.9,22034.0,22034.0,1.235,0.809,0.945,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
45,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0048-0448,434,72.403,27.96,399.286,449.244,399.349,448.386,389,435,21,27,0.887,31423.0,31423.0,1.281,0.781,0.941,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
46,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0049-0448,329,35.878,7.936,51.764,447.147,51.802,446.989,42,436,20,24,0.834,11804.0,11804.0,1.195,0.837,0.908,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
47,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0050-0488,550,57.884,17.982,569.004,488.998,569.078,489.036,558,470,24,37,0.7,31836.0,31836.0,1.738,0.575,0.9,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
48,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0051-0482,412,47.626,8.704,365.286,481.519,365.514,481.757,351,471,26,22,0.854,19622.0,19622.0,1.185,0.844,0.932,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
49,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0052-0482,351,39.097,8.189,1071.326,481.363,1071.284,481.257,1060,471,24,22,0.843,13723.0,13723.0,1.292,0.774,0.926,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
50,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0053-0516,626,48.864,13.891,344.529,514.765,344.514,514.333,328,499,32,34,0.599,30589.0,30589.0,1.414,0.707,0.841,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
51,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0056-0531,518,49.967,16.803,1129.817,530.396,1129.693,530.566,1117,517,26,28,0.834,25883.0,25883.0,1.222,0.819,0.914,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
52,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0058-0558,845,42.786,13.767,214.719,558.207,215.003,558.0,196,541,36,34,0.765,36154.0,36154.0,1.17,0.855,0.9,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
53,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0059-0581,451,38.612,8.093,847.522,580.939,847.549,580.959,834,570,26,23,0.93,17414.0,17414.0,1.157,0.864,0.947,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
54,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0060-0607,582,33.873,10.118,1080.66,608.151,1080.588,608.063,1067,593,27,29,0.908,19714.0,19714.0,1.175,0.851,0.953,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
55,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0061-0613,457,35.731,9.742,864.642,613.187,864.437,613.149,850,602,29,22,0.865,16329.0,16329.0,1.345,0.744,0.933,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
56,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0062-0617,538,35.381,7.997,1010.671,617.959,1010.364,617.761,997,604,29,26,0.867,19035.0,19035.0,1.141,0.876,0.927,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
57,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0063-0624,812,43.273,16.914,278.177,622.616,278.667,622.604,259,607,36,34,0.527,35138.0,35138.0,1.508,0.663,0.809,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
58,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0064-0624,568,38.556,8.986,582.97,623.782,583.089,623.556,569,610,28,28,0.886,21900.0,21900.0,1.338,0.747,0.945,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
59,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0065-0625,430,35.595,7.195,512.935,626.281,513.076,626.277,500,613,26,25,0.875,15306.0,15306.0,1.039,0.962,0.934,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
60,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0066-0630,309,34.485,9.25,348.604,630.348,348.727,630.306,339,619,20,22,0.88,10656.0,10656.0,1.094,0.914,0.927,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
61,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0067-0637,451,32.157,8.986,931.458,637.451,931.45,637.319,918,625,26,24,0.897,14503.0,14503.0,1.198,0.834,0.939,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
62,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0068-0639,404,33.48,9.538,627.329,637.889,627.066,637.474,616,626,21,26,0.883,13526.0,13526.0,1.27,0.787,0.941,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
63,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.tif:0069-0640,346,31.988,7.185,779.058,640.766,778.884,640.652,767,630,23,21,0.922,11068.0,11068.0,1.134,0.882,0.931,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h1_Merged.tif_rotated.csv
1,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h2_Merged.tif_rotated.tif:0001-0180,685,37.94,7.255,510.735,180.604,510.737,180.615,494,164,32,32,0.662,25989.0,25989.0,1.136,0.88,0.864,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h2_Merged.tif_rotated.csv
2,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h2_Merged.tif_rotated.tif:0002-0207,479,34.62,8.697,102.805,207.366,102.755,207.446,94,192,18,31,0.891,16583.0,16583.0,1.651,0.606,0.973,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h2_Merged.tif_rotated.csv
3,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h2_Merged.tif_rotated.tif:0003-0226,819,43.344,18.538,1166.819,225.351,1166.689,225.576,1153,207,28,38,0.883,35499.0,35499.0,1.309,0.764,0.952,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h2_Merged.tif_rotated.csv
4,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h2_Merged.tif_rotated.tif:0004-0218,218,35.22,7.562,35.752,218.619,35.715,218.573,27,210,17,16,0.902,7678.0,7678.0,1.09,0.918,0.934,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h2_Merged.tif_rotated.csv
5,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h2_Merged.tif_rotated.tif:0005-0224,407,35.774,6.869,869.416,224.463,869.405,224.536,859,212,21,25,0.938,14560.0,14560.0,1.221,0.819,0.949,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h2_Merged.tif_rotated.csv
6,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h2_Merged.tif_rotated.tif:0006-0246,861,41.501,13.751,1033.517,245.275,1033.529,245.457,1019,223,29,46,0.772,35732.0,35732.0,1.62,0.617,0.939,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_7F_WT_s1h2_Merged.tif_rotated.csv
