 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity,source_file
2,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0002-0162,237,23.932,3.136,631.34,162.061,631.401,162.114,624,152,15,21,0.887,5672.0,5672.0,1.428,0.7,0.933,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
3,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0003-0188,505,33.687,9.584,655.799,188.266,655.993,188.045,645,173,22,30,0.822,17012.0,17012.0,1.369,0.73,0.935,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
4,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0004-0201,329,21.547,3.973,33.163,201.445,33.043,201.469,23,191,20,21,0.874,7089.0,7089.0,1.152,0.868,0.929,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
5,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0005-0206,538,34.58,9.266,436.677,207.21,436.707,207.349,424,191,27,31,0.709,18604.0,18604.0,1.326,0.754,0.894,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
6,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0007-0229,815,35.562,9.181,573.299,230.008,573.192,229.94,556,208,35,42,0.548,28983.0,28983.0,2.257,0.443,0.833,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
7,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0008-0221,406,39.31,13.035,181.057,221.148,180.736,220.825,170,209,22,25,0.915,15960.0,15960.0,1.14,0.877,0.94,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
8,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0009-0228,362,29.873,5.562,697.539,226.533,697.532,226.61,686,214,24,28,0.474,10814.0,10814.0,1.313,0.762,0.739,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
9,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0010-0231,494,27.652,6.686,1177.034,231.022,1177.164,230.979,1161,219,30,25,0.681,13660.0,13660.0,1.106,0.904,0.867,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
10,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0011-0236,556,35.57,10.667,475.826,235.829,475.469,235.633,461,223,33,27,0.745,19777.0,19777.0,1.348,0.742,0.878,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
11,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0012-0240,323,27.288,4.132,142.308,240.033,142.371,240.39,131,230,22,20,0.799,8814.0,8814.0,1.191,0.84,0.892,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
12,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0013-0242,470,42.166,14.656,1039.502,241.36,1039.426,241.52,1027,230,25,24,0.887,19818.0,19818.0,1.363,0.734,0.953,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
13,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0015-0271,292,29.616,6.157,109.788,270.678,110.085,270.858,102,259,15,24,0.881,8648.0,8648.0,1.518,0.659,0.948,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
14,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0017-0276,585,48.162,20.42,760.04,276.131,759.994,276.216,747,262,29,28,0.841,28175.0,28175.0,1.124,0.889,0.929,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
15,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0018-0299,807,50.798,20.561,285.773,297.159,285.702,296.853,269,275,30,48,0.609,40994.0,40994.0,1.783,0.561,0.824,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
16,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0019-0292,634,55.013,31.545,251.418,291.169,251.451,291.217,237,276,28,33,0.816,34878.0,34878.0,1.34,0.746,0.923,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
17,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0020-0296,499,40.255,9.241,962.821,295.506,962.75,295.335,949,283,27,27,0.841,20087.0,20087.0,1.08,0.926,0.918,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
18,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0021-0300,458,43.489,9.374,648.164,299.738,648.185,299.783,637,287,22,26,0.895,19918.0,19918.0,1.166,0.857,0.946,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
19,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0022-0301,325,44.123,8.538,232.792,302.734,232.944,302.789,223,289,20,25,0.598,14340.0,14340.0,1.379,0.725,0.867,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
20,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0023-0308,391,44.665,12.763,478.825,308.618,478.585,308.967,465,295,24,26,0.705,17464.0,17464.0,1.17,0.855,0.866,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
21,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0024-0312,558,50.582,21.155,721.446,312.692,721.326,312.792,710,297,24,31,0.859,28225.0,28225.0,1.309,0.764,0.937,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
22,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0026-0313,394,37.102,9.996,158.721,312.596,158.656,312.231,147,301,26,24,0.795,14618.0,14618.0,1.741,0.574,0.912,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
23,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0027-0323,1039,46.687,15.903,885.28,322.915,885.007,323.241,866,302,40,43,0.706,48508.0,48508.0,1.613,0.62,0.879,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
24,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0028-0337,1187,50.787,17.566,208.21,342.679,208.194,343.291,195,305,28,65,0.5,60284.0,60284.0,2.512,0.398,0.818,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
25,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0031-0327,493,48.878,11.113,353.113,326.778,353.16,327.05,342,314,23,27,0.886,24097.0,24097.0,1.273,0.785,0.948,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
26,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0032-0334,766,59.58,27.831,464.894,334.051,464.848,333.481,452,316,28,37,0.826,45638.0,45638.0,1.431,0.699,0.942,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
27,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0033-0335,439,44.271,10.023,783.261,335.892,783.119,336.164,771,321,24,28,0.609,19435.0,19435.0,1.418,0.705,0.886,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
28,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0034-0354,1098,55.74,16.501,392.771,354.883,392.285,355.505,376,330,31,48,0.67,61202.0,61202.0,1.589,0.629,0.897,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
29,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0035-0346,592,47.742,15.853,433.833,345.02,433.981,344.777,419,331,27,31,0.822,28263.0,28263.0,1.149,0.87,0.928,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
30,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0037-0346,225,43.644,9.938,758.127,345.536,758.123,345.491,750,337,22,19,0.578,9820.0,9820.0,1.37,0.73,0.746,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
31,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0038-0375,1571,52.689,17.984,691.739,375.784,692.264,374.638,669,342,47,67,0.467,82775.0,82775.0,2.593,0.386,0.809,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
32,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0039-0364,1217,46.945,13.676,1041.645,366.673,1041.829,366.688,1013,345,53,38,0.368,57132.0,57132.0,1.757,0.569,0.718,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
33,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0040-0360,548,46.805,12.16,846.0,361.073,845.665,361.007,833,346,27,28,0.829,25649.0,25649.0,1.06,0.944,0.92,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
34,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0041-0372,527,46.778,11.84,323.538,372.215,323.706,372.014,309,358,27,29,0.822,24652.0,24652.0,1.053,0.95,0.923,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
35,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0044-0389,1020,37.255,9.937,1124.723,387.275,1124.922,387.104,1094,367,53,45,0.317,38000.0,38000.0,1.632,0.613,0.608,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
36,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0045-0387,513,45.329,12.437,798.58,389.233,798.77,389.195,787,372,24,31,0.678,23254.0,23254.0,1.251,0.8,0.878,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
37,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0047-0387,252,40.159,6.657,595.845,386.258,595.637,386.405,583,378,25,19,0.605,10120.0,10120.0,1.21,0.826,0.821,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
38,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0049-0398,410,41.278,9.294,1000.476,397.268,1000.491,397.142,990,384,20,28,0.803,16924.0,16924.0,1.429,0.7,0.924,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
39,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0050-0403,436,42.908,10.375,214.505,403.729,214.574,403.619,202,392,25,23,0.878,18708.0,18708.0,1.125,0.889,0.942,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
40,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0051-0409,409,42.147,11.138,325.813,410.072,325.889,410.12,313,398,27,23,0.813,17238.0,17238.0,1.332,0.75,0.911,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
41,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0052-0412,410,41.237,9.044,579.678,412.239,579.662,412.202,570,399,21,26,0.843,16907.0,16907.0,1.28,0.781,0.924,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
42,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0054-0414,422,43.882,14.042,513.161,414.872,513.16,414.733,504,400,20,29,0.815,18518.0,18518.0,1.497,0.668,0.919,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
43,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0055-0420,511,44.855,14.218,482.269,420.343,482.267,420.161,470,405,22,31,0.867,22921.0,22921.0,1.401,0.714,0.95,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
44,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0056-0416,337,39.169,6.864,982.53,416.07,982.602,415.872,972,405,22,22,0.868,13200.0,13200.0,1.378,0.725,0.93,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
45,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0057-0420,463,33.337,8.355,64.299,420.591,64.222,420.543,52,408,27,24,0.835,15435.0,15435.0,1.146,0.873,0.92,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
46,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0058-0422,167,29.665,4.819,1160.722,422.841,1160.619,422.612,1153,414,15,16,0.721,4954.0,4954.0,1.464,0.683,0.865,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
47,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0059-0439,445,32.508,5.771,239.731,438.754,239.58,438.513,225,427,29,24,0.633,14466.0,14466.0,1.33,0.752,0.871,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
48,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0060-0446,473,33.922,6.685,179.301,444.242,179.539,444.148,165,432,30,29,0.51,16045.0,16045.0,1.601,0.625,0.745,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
49,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0061-0449,481,41.613,11.213,397.296,448.458,397.324,448.306,386,435,23,28,0.872,20016.0,20016.0,1.231,0.812,0.94,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
50,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0062-0469,964,31.402,6.695,31.59,467.546,31.302,467.401,8,448,45,43,0.42,30272.0,30272.0,1.977,0.506,0.758,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
51,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0064-0474,618,46.816,13.057,332.963,474.561,332.927,474.581,319,460,31,29,0.823,28932.0,28932.0,1.349,0.741,0.93,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
52,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0065-0479,430,38.205,10.099,657.956,480.051,657.96,480.022,646,468,23,23,0.863,16428.0,16428.0,1.215,0.823,0.938,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
53,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0066-0482,442,28.326,5.726,1058.276,482.81,1058.353,482.645,1047,468,23,29,0.843,12520.0,12520.0,1.19,0.84,0.919,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
